TOTAL_STIMULUS_REC: 708
NLP_parse_percentage_in_AF: 1
Logged_at: 08:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
752359427811986644, hours, 16:12:05:889, 16:12:09:478, 14.7133, 3.58875, 1,  - ,  - 
758278191060126781, extensor_muscle%1:08:00::, 16:11:38:667, 16:11:38:667, 1.03051e-13, 0, 1,  - , 3.5
778093571729761199, live, 16:11:29:812, 16:11:36:657, 0, 6.84531, 1, 50, 7.86164e-05
780409908813373719, diplopodologist, 16:11:34:703, 16:12:05:106, 0, 30.4034, 0, 50, 0
784871582735838133, 2,400, 16:11:30:697, 16:11:36:657, -5.06815e-18, 5.96, 0, 50, 0.000138497
786696686280415898, parasitoids, 16:11:39:862, 16:12:02:686, 0, 22.8244, 0, 50, 5.98802e-05
821879334871727856, noun, 16:11:25:528, 16:11:33:926, 0, 8.39859, 0,  - , 18.5666
845525061045674168, lack, 16:11:40:943, 16:11:48:193, 1.73427, 7.2493, 1, 50, 5.98802e-05
847279428589396484, facilitate%2:36:03::, 16:11:35:984, 16:11:36:133, 1.99608e-11, 0.148218, 1,  - , 1
850906329227103303, females, 16:11:35:333, 16:12:03:280, 0, 27.9468, 0, 50, 0
861099616894896101, three, 16:11:44:270, 16:11:50:846, 1.11783, 6.57619, 1,  - ,  - 
879943969883758081, shape%2:31:00::, 16:11:36:133, 16:11:36:133, 1.99608e-11, 0, 1,  - , 1
882972761056795330, make%2:36:05::, 16:11:21:422, 16:11:27:177, -0.715813, 5.7551, 1,  - , 1.00675
888262717835457332, cocaine, 16:11:45:975, 16:12:06:042, 0, 20.0673, 1, 100, 0.000360065
890884128416182975, population, 16:11:35:084, 16:11:55:759, 0, 20.6753, 1, 50, 0
894605410781015224, well, 16:11:44:548, 16:11:51:443, 1.62683, 6.8954, 1,  - ,  - 
895207313056305865, produce, 16:12:04:349, 16:12:09:478, 33.2819, 5.12903, 1,  - ,  - 
907727305383151137, flatheaded, 16:11:35:984, 16:11:59:131, 0, 23.1469, 0, 50, 0
908919334036125398, lectin, 16:11:46:490, 16:12:03:134, 0, 16.6434, 1, 100, 0.000360039
927199144002112699, lepidoptera, 16:11:22:529, 16:11:52:975, 0, 30.4456, 0, 50, 0.000637973
931834199310292386, yellow-green, 16:11:47:898, 16:12:09:478, 1.57405, 21.5796, 0,  - ,  - 
941132753778200813, material, 16:11:29:205, 16:11:52:049, 2.02, 22.8434, 1, 100, 0.000138497
955007819498838415, 3000, 16:11:21:845, 16:12:09:478, 7.98062, 47.6327, 0, 100, 0.670083
