0, 0.385246, 0.614754, 0, 0
0.104156, 0.282, 0.718, 0, 0
0.209295, 0.282, 0.718, 0, 0
0.315935, 0.308, 0.692, 0, 0
0.422713, 0.35, 0.65, 0, 0
0.53511, 0.536, 0.464, 0, 0
0.646845, 0.528, 0.472, 0, 0
0.75858, 0.546, 0.454, 0, 0
0.873527, 0.768, 0.232, 0, 0
0.989428, 0.774, 0.226, 0, 0
1.10693, 0.766, 0.234, 0, 0
1.22273, 0.746, 0.254, 0, 0
1.34343, 0.708, 0.292, 0, 0
1.45803, 0.57, 0.43, 0, 0.078
1.57096, 0.528, 0.472, 0, 0.078
1.68296, 0.526, 0.474, 0, 0.078
1.80037, 0.662, 0.338, 0, 0.078
1.91972, 0.662, 0.338, 0, 0.078
2.0416, 0.652, 0.348, 0, 0
2.16263, 0.638, 0.362, 0, 0.002
2.28385, 0.652, 0.348, 0, 0
2.40338, 0.65, 0.35, 0, 0
2.52183, 0.65, 0.35, 0, 0
2.57801, 0.628, 0.372, 0, 0.006
2.69546, 0.57, 0.43, 0, 0.018
2.81125, 0.552, 0.448, 0, 0.024
2.9264, 0.566, 0.434, 0, 0.028
3.04557, 0.582, 0.418, 0, 0.038
3.16613, 0.614, 0.386, 0, 0.044
3.28424, 0.626, 0.374, 0, 0.058
3.40568, 0.622, 0.378, 0, 0.06
3.52424, 0.622, 0.378, 0, 0.064
3.64425, 0.622, 0.378, 0, 0.064
3.76297, 0.622, 0.378, 0, 0.064
3.87794, 0.622, 0.378, 0, 0.07
3.99265, 0.592, 0.408, 0, 0.076
4.1054, 0.566, 0.434, 0, 0.078
4.22084, 0.556, 0.444, 0, 0.066
4.33708, 0.526, 0.474, 0, 0.008
4.45729, 0.5, 0.5, 0, 0.008
4.57568, 0.508, 0.492, 0, 0.008
4.69058, 0.504, 0.496, 0, 0.008
4.80848, 0.502, 0.498, 0, 0.008
4.92889, 0.502, 0.498, 0, 0.008
5.04702, 0.482, 0.518, 0, 0.008
5.16207, 0.454, 0.546, 0, 0.008
5.28138, 0.456, 0.544, 0, 0.008
5.4029, 0.454, 0.546, 0, 0.008
5.51831, 0.46, 0.54, 0, 0.008
5.63689, 0.494, 0.506, 0, 0.008
5.75512, 0.51, 0.49, 0, 0.008
5.87076, 0.464, 0.536, 0, 0.008
5.98999, 0.442, 0.558, 0, 0
6.10767, 0.43, 0.57, 0, 0
6.22563, 0.428, 0.572, 0, 0
6.3395, 0.43, 0.57, 0, 0
6.45453, 0.432, 0.568, 0, 0
6.5797, 0.44, 0.56, 0, 0
6.70324, 0.442, 0.558, 0, 0
6.82712, 0.45, 0.55, 0, 0
6.94681, 0.448, 0.552, 0, 0
7.06782, 0.446, 0.554, 0, 0
7.18322, 0.452, 0.548, 0, 0
7.30502, 0.46, 0.54, 0, 0
7.41976, 0.458, 0.542, 0, 0
7.54055, 0.464, 0.536, 0, 0
7.66302, 0.458, 0.542, 0, 0
7.78305, 0.46, 0.54, 0, 0
7.90191, 0.464, 0.536, 0, 0
8.01894, 0.46, 0.54, 0, 0
8.14103, 0.458, 0.542, 0, 0
8.27111, 0.502, 0.498, 0, 0
8.3897, 0.512, 0.488, 0, 0
8.51896, 0.512, 0.488, 0, 0
8.64808, 0.512, 0.488, 0, 0
8.78373, 0.508, 0.492, 0, 0
8.89593, 0.508, 0.492, 0, 0
9.01751, 0.5, 0.5, 0, 0
9.14079, 0.524, 0.476, 0, 0
9.27504, 0.572, 0.428, 0, 0
9.39364, 0.572, 0.428, 0, 0
9.5175, 0.572, 0.428, 0, 0
9.64396, 0.564, 0.436, 0, 0
9.76993, 0.564, 0.436, 0, 0
9.89113, 0.56, 0.44, 0, 0
10.0202, 0.56, 0.44, 0, 0
10.1463, 0.56, 0.44, 0, 0
10.2813, 0.56, 0.44, 0, 0
10.4059, 0.56, 0.44, 0, 0
10.5351, 0.56, 0.44, 0, 0
10.6613, 0.552, 0.448, 0, 0
10.796, 0.54, 0.46, 0, 0
10.917, 0.534, 0.466, 0, 0
11.0539, 0.518, 0.482, 0, 0
11.1822, 0.502, 0.498, 0, 0
11.3018, 0.484, 0.516, 0, 0
11.4298, 0.478, 0.522, 0, 0
11.5593, 0.476, 0.524, 0, 0
11.6793, 0.468, 0.532, 0, 0
11.8009, 0.458, 0.542, 0, 0
11.9251, 0.458, 0.542, 0, 0
12.0463, 0.458, 0.542, 0, 0
12.1661, 0.458, 0.542, 0, 0
12.2933, 0.456, 0.544, 0, 0
12.434, 0.458, 0.542, 0, 0
12.504, 0.46, 0.54, 0, 0
12.6314, 0.462, 0.538, 0, 0
12.755, 0.462, 0.538, 0, 0
12.8936, 0.472, 0.528, 0, 0
13.0217, 0.474, 0.526, 0, 0
13.1499, 0.474, 0.526, 0, 0
13.2806, 0.476, 0.524, 0, 0
13.4045, 0.476, 0.524, 0, 0
13.5299, 0.474, 0.526, 0, 0
13.662, 0.48, 0.52, 0, 0
13.7875, 0.484, 0.516, 0, 0
13.9106, 0.484, 0.516, 0, 0
14.0441, 0.492, 0.508, 0, 0
14.1726, 0.534, 0.466, 0, 0
14.2972, 0.534, 0.466, 0, 0
14.432, 0.548, 0.452, 0, 0
14.5622, 0.586, 0.414, 0, 0
14.7105, 0.584, 0.416, 0, 0
14.8485, 0.58, 0.42, 0, 0
14.9736, 0.536, 0.464, 0, 0
15.1016, 0.504, 0.496, 0, 0
15.235, 0.444, 0.556, 0, 0
15.3634, 0.41, 0.59, 0, 0
15.4972, 0.386, 0.614, 0, 0
15.6192, 0.354, 0.646, 0, 0
15.7638, 0.358, 0.642, 0, 0.002
15.9024, 0.37, 0.63, 0, 0.002
16.0375, 0.378, 0.622, 0, 0.01
16.1663, 0.36, 0.64, 0, 0.008
16.3001, 0.348, 0.652, 0, 0.008
16.4257, 0.34, 0.66, 0, 0.006
16.5668, 0.324, 0.676, 0, 0.002
16.7034, 0.32, 0.68, 0, 0
16.8377, 0.32, 0.68, 0, 0
16.9739, 0.316, 0.684, 0, 0
17.1169, 0.302, 0.698, 0, 0
17.245, 0.324, 0.676, 0, 0
17.3749, 0.308, 0.692, 0, 0
17.5035, 0.302, 0.698, 0, 0
17.6441, 0.292, 0.708, 0, 0
17.7805, 0.284, 0.716, 0, 0
17.9073, 0.276, 0.724, 0, 0
18.0571, 0.258, 0.742, 0, 0
18.1902, 0.254, 0.746, 0, 0
18.3143, 0.25, 0.75, 0, 0
18.4395, 0.246, 0.754, 0, 0
18.589, 0.242, 0.758, 0, 0
18.7233, 0.238, 0.762, 0, 0
18.8406, 0.236, 0.764, 0, 0
18.9695, 0.236, 0.764, 0, 0
19.1043, 0.234, 0.766, 0, 0
19.2531, 0.24, 0.76, 0, 0
19.3912, 0.25, 0.75, 0, 0
19.5213, 0.256, 0.744, 0, 0
19.6557, 0.254, 0.746, 0, 0
19.7769, 0.246, 0.754, 0, 0
19.9206, 0.248, 0.752, 0, 0
20.0524, 0.252, 0.748, 0, 0
20.1914, 0.264, 0.736, 0, 0
20.3309, 0.268, 0.732, 0, 0
20.4588, 0.268, 0.732, 0, 0
20.6437, 0.268, 0.732, 0, 0
20.7859, 0.274, 0.726, 0, 0
20.9267, 0.278, 0.722, 0, 0
21.0597, 0.28, 0.72, 0, 0
21.2136, 0.28, 0.72, 0, 0
21.4041, 0.27, 0.73, 0, 0
21.5685, 1, 0.744, 0, 0
21.7083, 1, 0.748, 0, 0
21.8545, 1, 0.748, 0, 0
21.997, 1, 0.748, 0, 0
22.14, 0.996, 0.736, 0.004, 0
22.2795, 0.992, 0.724, 0.008, 0
22.4189, 0.978, 0.728, 0.022, 0
22.5666, 0.978, 0.728, 0.022, 0
22.7016, 0.974, 0.72, 0.026, 0
22.8482, 0.97, 0.698, 0.03, 0
22.9871, 0.97, 0.698, 0.03, 0
23.1256, 0.964, 0.678, 0.036, 0
23.2721, 0.96, 0.67, 0.04, 0
23.4123, 0.954, 0.662, 0.046, 0
23.5517, 0.954, 0.65, 0.046, 0
23.6973, 0.954, 0.638, 0.046, 0
23.8387, 0.954, 0.644, 0.046, 0
23.9854, 0.94, 0.642, 0.06, 0
24.1228, 0.94, 0.642, 0.06, 0
24.2677, 0.94, 0.642, 0.06, 0
24.41, 0.94, 0.644, 0.06, 0
24.553, 0.938, 0.65, 0.062, 0
24.693, 0.934, 0.644, 0.066, 0
24.8327, 0.932, 0.636, 0.068, 0
24.9281, 0.932, 0.63, 0.068, 0
25.0682, 0.924, 0.616, 0.076, 0
25.2062, 0.922, 0.608, 0.078, 0
25.355, 0.922, 0.612, 0.078, 0
25.4988, 0.914, 0.592, 0.086, 0
25.6332, 0.914, 0.594, 0.086, 0
25.7745, 0.908, 0.586, 0.092, 0
25.9121, 0.904, 0.576, 0.096, 0
26.0546, 0.902, 0.566, 0.098, 0
26.1998, 0.9, 0.556, 0.1, 0.002
26.3366, 0.9, 0.546, 0.1, 0.002
26.4759, 0.896, 0.536, 0.104, 0.002
26.6288, 0.892, 0.528, 0.108, 0.002
26.7706, 0.888, 0.522, 0.112, 0.002
26.9064, 0.888, 0.508, 0.112, 0.002
27.0489, 0.892, 0.522, 0.108, 0.002
27.1939, 0.898, 0.508, 0.102, 0.002
27.3523, 0.902, 0.508, 0.098, 0.002
27.4956, 0.902, 0.5, 0.098, 0.002
27.6403, 0.9, 0.474, 0.1, 0.002
27.7753, 0.902, 0.47, 0.098, 0.002
27.934, 0.904, 0.474, 0.096, 0.002
28.0917, 0.904, 0.476, 0.096, 0.002
28.24, 0.904, 0.48, 0.096, 0.002
28.3814, 0.908, 0.486, 0.092, 0.002
28.5275, 0.906, 0.49, 0.094, 0.002
28.6678, 0.906, 0.494, 0.094, 0.002
28.8098, 0.9, 0.488, 0.1, 0.002
28.9554, 0.9, 0.492, 0.1, 0.002
29.1224, 0.9, 0.494, 0.1, 0.002
29.2727, 0.904, 0.498, 0.096, 0.002
29.4243, 0.9, 0.5, 0.1, 0.002
29.5745, 0.904, 0.508, 0.096, 0.002
29.7245, 0.908, 0.526, 0.092, 0.002
29.8723, 0.914, 0.53, 0.086, 0.002
30.021, 0.916, 0.542, 0.084, 0.002
30.1757, 0.92, 0.548, 0.08, 0.002
30.3279, 0.924, 0.552, 0.076, 0.002
30.4781, 0.928, 0.556, 0.072, 0.002
30.6265, 0.926, 0.558, 0.074, 0.002
30.7704, 0.924, 0.56, 0.076, 0
30.9188, 0.926, 0.566, 0.074, 0
31.0686, 0.926, 0.564, 0.074, 0
31.2265, 0.928, 0.58, 0.072, 0
31.396, 0.926, 0.59, 0.074, 0
31.5527, 0.928, 0.602, 0.072, 0
31.7042, 0.928, 0.604, 0.072, 0.01
31.8523, 0.936, 0.614, 0.064, 0.004
32.0004, 0.936, 0.614, 0.064, 0.006
32.1514, 0.942, 0.608, 0.058, 0.02
32.2986, 0.948, 0.592, 0.052, 0.02
32.4469, 0.95, 0.608, 0.05, 0.022
32.6098, 0.948, 0.626, 0.052, 0.012
32.7624, 0.95, 0.63, 0.05, 0.006
32.9179, 0.95, 0.642, 0.05, 0.002
33.0685, 0.952, 0.644, 0.048, 0
33.2337, 0.954, 0.658, 0.046, 0
33.3833, 0.954, 0.684, 0.046, 0
33.5492, 0.954, 0.69, 0.046, 0
33.7119, 0.954, 0.688, 0.046, 0
33.8632, 0.954, 0.694, 0.046, 0
34.0165, 0.954, 0.696, 0.046, 0
34.1839, 0.952, 0.698, 0.048, 0
34.3373, 0.952, 0.68, 0.048, 0.002
34.4881, 0.958, 0.668, 0.042, 0.006
34.6433, 0.958, 0.674, 0.042, 0.006
34.7931, 0.956, 0.674, 0.044, 0.01
34.9491, 0.956, 0.678, 0.044, 0.016
35.0979, 0.962, 0.684, 0.038, 0.022
35.2461, 0.962, 0.692, 0.038, 0.024
35.3938, 0.962, 0.688, 0.038, 0.026
35.5535, 0.964, 0.688, 0.036, 0.026
35.7119, 0.964, 0.69, 0.036, 0.026
35.8598, 0.964, 0.684, 0.036, 0.026
36.0097, 0.964, 0.674, 0.036, 0.036
36.1596, 0.964, 0.676, 0.036, 0.036
36.3102, 0.964, 0.66, 0.036, 0.038
36.4623, 0.964, 0.662, 0.036, 0.038
36.6142, 0.966, 0.666, 0.034, 0.04
36.7645, 0.966, 0.664, 0.034, 0.04
36.91, 0.968, 0.666, 0.032, 0.036
37.0656, 0.968, 0.65, 0.032, 0.02
37.2366, 0.964, 0.654, 0.036, 0.014
37.3986, 0.966, 0.66, 0.034, 0.006
37.55, 0.966, 0.642, 0.034, 0.008
37.7092, 0.966, 0.622, 0.034, 0.008
37.8708, 0.962, 0.622, 0.038, 0.008
38.0443, 0.964, 0.632, 0.036, 0.008
38.2036, 0.964, 0.628, 0.036, 0.014
38.3597, 0.962, 0.642, 0.038, 0.016
38.5173, 0.962, 0.64, 0.038, 0.016
38.6726, 0.962, 0.648, 0.038, 0.018
38.8303, 0.96, 0.634, 0.04, 0.02
38.9813, 0.962, 0.634, 0.038, 0.02
39.1328, 0.964, 0.644, 0.036, 0.022
39.2842, 0.962, 0.642, 0.038, 0.022
39.438, 0.962, 0.638, 0.038, 0.022
39.591, 0.962, 0.632, 0.038, 0.022
39.7373, 0.962, 0.632, 0.038, 0.026
39.8878, 0.962, 0.64, 0.038, 0.028
40.0394, 0.962, 0.646, 0.038, 0.028
40.2156, 0.962, 0.656, 0.038, 0.028
40.3625, 0.966, 0.652, 0.034, 0.03
40.5095, 0.966, 0.644, 0.034, 0.036
40.6518, 0.964, 0.624, 0.036, 0.048
40.8035, 0.964, 0.614, 0.036, 0.048
40.9615, 0.964, 0.608, 0.036, 0.05
41.113, 0.966, 0.588, 0.034, 0.072
41.2639, 0.964, 0.596, 0.036, 0.08
41.4157, 0.964, 0.61, 0.036, 0.08
41.5638, 0.964, 0.62, 0.036, 0.08
41.7116, 0.962, 0.628, 0.038, 0.08
41.8573, 0.964, 0.648, 0.036, 0.08
42.0192, 0.964, 0.658, 0.036, 0.08
42.1738, 0.968, 0.644, 0.032, 0.08
42.3206, 0.98, 0.652, 0.02, 0.078
42.4819, 0.98, 0.664, 0.02, 0.078
42.6242, 0.974, 0.676, 0.026, 0.078
42.7734, 0.966, 0.662, 0.034, 0.078
42.9265, 0.968, 0.646, 0.032, 0.08
43.083, 0.97, 0.644, 0.03, 0.08
43.2333, 0.97, 0.654, 0.03, 0.052
43.3871, 0.97, 0.666, 0.03, 0.03
43.5349, 0.966, 0.658, 0.034, 0.02
43.684, 0.966, 0.666, 0.034, 0.02
43.8403, 0.966, 0.664, 0.034, 0.02
43.9932, 0.964, 0.658, 0.036, 0.02
44.1434, 0.964, 0.64, 0.036, 0.02
44.3088, 0.964, 0.648, 0.036, 0.02
44.4668, 0.964, 0.634, 0.036, 0.008
44.6203, 0.964, 0.63, 0.036, 0.006
44.7742, 0.964, 0.622, 0.036, 0.004
44.9306, 0.962, 0.63, 0.038, 0.006
45.1037, 0.956, 0.596, 0.044, 0.008
45.2545, 0.952, 0.584, 0.048, 0.014
45.4108, 0.952, 0.592, 0.048, 0.014
45.5626, 0.948, 0.598, 0.052, 0.01
45.7078, 0.946, 0.62, 0.054, 0.01
45.8569, 0.942, 0.61, 0.058, 0.01
46.0037, 0.94, 0.592, 0.06, 0.01
46.0731, 0.94, 0.586, 0.06, 0.012
46.2326, 0.934, 0.562, 0.066, 0.012
46.3813, 0.93, 0.556, 0.07, 0.014
46.5353, 0.926, 0.554, 0.074, 0.014
46.6939, 0.926, 0.542, 0.074, 0.016
46.852, 0.92, 0.532, 0.08, 0.016
47.01, 0.918, 0.516, 0.082, 0.016
47.1625, 0.92, 0.506, 0.08, 0.016
47.3175, 0.918, 0.502, 0.082, 0.016
47.4741, 0.914, 0.474, 0.086, 0.016
47.5774, 0.916, 0.472, 0.084, 0.016
47.735, 0.914, 0.45, 0.086, 0.016
47.8935, 0.912, 0.434, 0.088, 0.016
48.0554, 0.906, 0.41, 0.094, 0.016
48.2704, 0.904, 0.394, 0.096, 0.016
48.4218, 0.904, 0.388, 0.096, 0.01
48.5789, 0.904, 0.392, 0.096, 0.008
48.7395, 0.904, 0.394, 0.096, 0.006
48.8982, 0.902, 0.38, 0.098, 0.006
49.0539, 0.904, 0.36, 0.096, 0.006
49.2121, 0.904, 0.364, 0.096, 0.006
49.3629, 0.904, 0.366, 0.096, 0.008
49.518, 0.904, 0.37, 0.096, 0.008
49.6725, 0.904, 0.376, 0.096, 0.012
49.8207, 0.904, 0.38, 0.096, 0.016
49.9667, 0.904, 0.388, 0.096, 0.016
50.1277, 0.904, 0.39, 0.096, 0.016
50.2887, 0.904, 0.398, 0.096, 0.018
50.4489, 0.902, 0.422, 0.098, 0.04
50.6124, 0.902, 0.408, 0.098, 0.05
50.7755, 0.902, 0.402, 0.098, 0.062
50.9383, 0.902, 0.388, 0.098, 0.08
51.0961, 0.902, 0.38, 0.098, 0.08
51.2436, 0.904, 0.37, 0.096, 0.08
51.3929, 0.908, 0.366, 0.092, 0.08
51.5511, 0.914, 0.366, 0.086, 0.08
51.7118, 0.918, 0.376, 0.082, 0.08
51.8697, 0.918, 0.396, 0.082, 0.072
52.0189, 0.918, 0.408, 0.082, 0.064
52.1732, 0.918, 0.418, 0.082, 0.064
52.3332, 0.918, 0.406, 0.082, 0.062
52.49, 0.918, 0.408, 0.082, 0.062
52.6484, 0.914, 0.406, 0.086, 0.06
52.7989, 0.916, 0.4, 0.084, 0.076
52.9536, 0.916, 0.382, 0.084, 0.078
53.0995, 0.916, 0.36, 0.084, 0.08
53.2507, 0.918, 0.38, 0.082, 0.08
53.3984, 0.918, 0.374, 0.082, 0.08
53.5463, 0.918, 0.38, 0.082, 0.08
53.6917, 0.918, 0.38, 0.082, 0.08
53.8328, 0.918, 0.388, 0.082, 0.08
53.9868, 0.92, 0.384, 0.08, 0.08
54.1379, 0.92, 0.386, 0.08, 0.08
