TOTAL_STIMULUS_REC: 708
NLP_parse_percentage_in_AF: 0
Logged_at: 08:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
267035081859179818, vegetative, 16:18:03:936, 16:18:12:350, 0, 8.41369, 1,  - ,  - 
279039907390475960, aldrin, 16:18:09:627, 16:18:09:776, 7.37116e-10, 0.14849, 1,  - , 14
324571710809030130, fare, 16:17:41:864, 16:17:43:589, 0, 1.72436, 1,  - , 1
356567716712097498, cancer, 16:18:02:310, 16:18:12:350, 0, 10.0395, 1, 50, 0
384797615427064134, ), 16:17:37:674, 16:18:11:629, 0, 33.9551, 0, 150, 0.334194
395239978047675157, make, 16:17:42:220, 16:18:13:221, 0, 31.0013, 1, 100, 2
403363269517810576, viruses, 16:17:43:820, 16:17:52:660, 0.204201, 8.83997, 0,  - ,  - 
403940405704230933, fulfill%2:42:00::, 16:17:41:981, 16:17:43:474, 0, 1.4927, 1,  - , 1
421859122580166243, gather, 16:17:38:021, 16:17:47:782, -6.21569, 9.76014, 1, 50, 0.000569565
436593519867491064, different, 16:17:43:702, 16:18:27:615, 0, 43.913, 1, 50, 8.11688e-05
437064564727735257, stooge%2:29:00::, 16:17:42:814, 16:17:43:357, 0, 0.54271, 1,  - , 0.5
443514927522192133, unlike, 16:17:37:218, 16:18:10:207, 0.01621, 32.9896, 1, 50, 4.16753
454213604292819815, do%2:36:02::, 16:17:36:997, 16:17:43:589, 4.07792e-05, 6.59139, 1,  - , 110.004
462731085577002611, extremely, 16:18:03:936, 16:18:27:615, 29.4636, 23.6788, 1,  - ,  - 
473458240976135659, habitats, 16:17:44:779, 16:18:08:485, 0, 23.7057, 0, 50, 8.11688e-05
480216478043795619, very, 16:17:50:718, 16:18:02:161, 0, 11.4433, 1,  - ,  - 
486914246794951718, feeding, 16:17:38:483, 16:18:19:410, -2.41679e-10, 40.9278, 1, 100, 2.5005
508210505182247128, bees.n@bef20222-32e9-497c-abda-ec51a887be57, 16:18:13:837, 16:18:15:515, 0, 1.67835, 1,  - , 0.666667
510166967647838841, major, 16:17:59:617, 16:18:11:769, 0, 12.1523, 1, 50, 0
515933874938020247, tasmania, 16:17:57:122, 16:18:12:784, 0, 15.6617, 0,  - ,  - 
528269212095587676, in.r@85bab4bd-cfa0-43ff-b442-26eafdb47698, 16:17:52:930, 16:18:27:464, 0, 34.5343, 0,  - , 5.05685
533049664271630316, similar, 16:17:37:674, 16:18:13:076, -5.20533e-09, 35.4022, 1, 150, 5.00086
549817980321782562, comprise, 16:17:37:907, 16:17:47:658, -4.16844e-08, 9.75088, 1, 50, 7.50057
560437915148262375, most%4:02:00::, 16:17:37:103, 16:17:39:532, 3.96043e-06, 2.42842, 1,  - , 6.33707
570014568090093288, stimulant, 16:18:02:953, 16:18:27:615, 21.1475, 24.6622, 1,  - ,  - 
580258022557514535, of@4b1704c5-002c-49cf-9f1a-fbd214b88e9c, 16:18:25:709, 16:18:26:702, 0, 0.993139, 1,  - , 0.333333
592133629645362317, pericarditis, 16:18:27:008, 16:18:27:615, 2.16967, 0.607333, 1,  - ,  - 
615885963742162127, create%2:36:00::, 16:17:42:220, 16:17:43:589, 0, 1.36915, 1,  - , 1
616260809976140489, aspirin, 16:18:03:364, 16:18:27:615, 2.45702, 24.2511, 1,  - ,  - 
627392787385518691, segmented, 16:17:42:220, 16:18:05:695, 0.311518, 23.4757, 0, 100, 8.11688e-05
630185169451008701, deters, 16:17:38:967, 16:17:53:069, 0, 14.1018, 0, 100, 0.000143281
631176056034445871, menace%2:29:00::, 16:17:42:814, 16:17:43:242, 0, 0.427686, 1,  - , 0.5
634900961834177693, wasp-like, 16:17:45:045, 16:18:24:761, 0, 39.716, 0, 50, 8.11688e-05
641637994229378535, ,@cbda3671-2365-4b3d-b737-46c407b0f2f4, 16:17:36:997, 16:17:38:743, -0.514304, 1.7459, 0,  - , 14.5838
643335844547241829, act%2:29:00::, 16:17:37:103, 16:17:39:768, -0.734958, 2.66528, 1,  - , 96.7774
645600482995008758, sharpshooters, 16:17:41:381, 16:17:52:930, -7.57707, 11.5486, 0, 50, 8.11688e-05
647904714864048720, adapted, 16:17:38:483, 16:17:47:406, 0, 8.92312, 0, 100, 0.333832
652044602227365965, terebrantia, 16:17:45:284, 16:17:50:970, 0.68116, 5.68636, 0, 50, 8.11688e-05
672209744764972597, nevertheless%4:02:00::, 16:17:37:103, 16:17:39:768, -0.792323, 2.66528, 1,  - , 16.3068
690693652329620029, species, 16:17:37:335, 16:18:27:615, 124.555, 50.2802, 1, 1050, 6.5842
705615012700371067, between, 16:18:23:877, 16:18:27:615, 9.09305, 3.73814, 1,  - ,  - 
717616137135559333, is.v@87b1dc6e-dcd0-4a2b-8e30-52859e90392f, 16:18:20:883, 16:18:23:714, 0, 2.83125, 1,  - , 0.833333
725851016664054421, few, 16:17:43:702, 16:18:19:993, 0, 36.2907, 1, 50, 8.11688e-05
739615200427238714, venoms, 16:18:25:251, 16:18:27:615, 5.60603, 2.36426, 0,  - ,  - 
752359427811986644, hours, 16:18:23:714, 16:18:27:615, 9.75581, 3.90104, 1,  - ,  - 
758278191060126781, extensor_muscle%1:08:00::, 16:17:58:493, 16:18:16:090, 0, 17.5969, 1,  - , 3.81299
762434329316973627, common.a@56c42c59-f740-45fe-956b-b9ea0df08e13, 16:18:13:385, 16:18:15:515, 0, 2.13042, 1,  - , 1
778093571729761199, live, 16:17:45:532, 16:18:12:199, 0, 26.667, 1, 50, 8.11688e-05
780409908813373719, diplopodologist, 16:17:50:463, 16:18:11:769, 0, 21.3061, 0, 50, 0
784871582735838133, 2,400, 16:17:46:434, 16:18:08:344, 0, 21.9099, 0, 50, 0
786696686280415898, parasitoids, 16:17:55:489, 16:18:08:626, 0, 13.1366, 0, 50, 0
808538682474631819, commonly@9a3fb3ec-9340-45f8-ae8e-a5e908fad4f0, 16:18:12:199, 16:18:15:666, 0, 3.46714, 1,  - , 0.583333
815346081023406567, pressure_sensation%1:09:00::, 16:17:41:504, 16:17:41:746, 1.99642e-14, 0.242177, 1,  - , 15.5
818127997033525385, render%2:36:03::, 16:17:42:572, 16:17:43:357, 0, 0.785213, 1,  - , 1
818205382273897351, function%2:42:12::, 16:17:41:981, 16:17:43:474, 0, 1.4927, 1,  - , 1
837013033113495235, presume%2:29:00::, 16:17:42:694, 16:17:43:242, 0, 0.547654, 1,  - , 0.5
845525061045674168, lack, 16:17:56:545, 16:18:12:056, 0, 15.5109, 1, 50, 0
847279428589396484, facilitate%2:36:03::, 16:17:42:101, 16:17:43:589, 0, 1.4882, 1,  - , 1.5
850906329227103303, females, 16:17:50:970, 16:18:21:321, 0, 30.3512, 0, 50, 0
861099616894896101, three, 16:17:59:617, 16:18:20:140, 0, 20.5229, 1, 50, 0
865772217859999458, storm%2:42:00::, 16:17:42:694, 16:17:43:242, 0, 0.547654, 1,  - , 0.5
872867646587907061, play%2:29:01::, 16:17:42:694, 16:17:43:242, 0, 0.547653, 1,  - , 0.5
879943969883758081, shape%2:31:00::, 16:17:42:101, 16:17:43:474, 0, 1.373, 1,  - , 1.5
882972761056795330, make%2:36:05::, 16:17:36:893, 16:17:39:768, 4.07873e-05, 2.87514, 1,  - , 50.504
888262717835457332, cocaine, 16:18:01:343, 16:18:21:029, 0, 19.6853, 1,  - ,  - 
890884128416182975, population, 16:17:50:718, 16:18:12:635, 0, 21.9173, 1,  - ,  - 
894605410781015224, well, 16:18:00:031, 16:18:27:157, 0, 27.1255, 1,  - ,  - 
895207313056305865, produce, 16:18:22:194, 16:18:27:615, 25.0871, 5.42059, 1,  - ,  - 
899334776427519351, set_up%2:36:03::, 16:17:42:101, 16:17:43:474, 0, 1.373, 1,  - , 1.5
901311437943647807, serve%2:42:03::, 16:17:41:981, 16:17:43:474, 0, 1.4927, 1,  - , 1
907727305383151137, flatheaded, 16:17:51:609, 16:18:02:390, 0, 10.7809, 0, 50, 0
908919334036125398, lectin, 16:18:01:887, 16:18:20:731, 0, 18.8442, 1, 100, 0
927199144002112699, lepidoptera, 16:17:37:907, 16:17:47:533, 0, 9.62584, 0, 50, 0.833903
931834199310292386, yellow-green, 16:18:03:507, 16:18:13:221, 0, 9.71404, 0, 50, 0
941132753778200813, material, 16:17:44:929, 16:18:05:197, 0, 20.2676, 1, 100, 8.11688e-05
955007819498838415, 3000, 16:17:37:335, 16:18:27:615, 3.86835, 50.2802, 0, 100, 1.66738
989571012003079425, stick, 16:17:51:368, 16:18:02:310, 0, 10.9425, 1,  - ,  - 
991184983879888201, tagmata, 16:17:46:189, 16:18:20:731, 0, 34.5419, 0, 50, 8.11688e-05
995649309151885606, sold, 16:18:01:343, 16:18:27:615, 17.4738, 26.2717, 1,  - ,  - 
1008689079511346260, to.r@58da3f40-8b2e-435e-af48-027b8bf85bdb, 16:18:26:307, 16:18:27:615, 2.48334e-09, 1.30742, 1,  - , 0.666667
1010148474343375818, chemical, 16:18:00:170, 16:18:27:615, 4.03596, 27.4452, 1, 150, 0
1044282785352380494, .@a5583b50-e17d-43de-a313-cd0ffd40b13d, 16:17:52:930, 16:18:05:336, 0, 12.4065, 0,  - , 6.13118
1066731480018992865, which@04581392-e219-44cf-b9fe-d1949dc71591, 16:18:08:485, 16:18:09:918, 6.55486e-09, 1.43332, 1,  - , 0.916667
1074446365329293440, findings, 16:18:24:328, 16:18:27:615, 8.8717, 3.28672, 1,  - ,  - 
1079035601456178249, odonata, 16:17:51:864, 16:18:00:593, 0.835698, 8.72857, 0,  - ,  - 
1082902965292277486, force%2:41:00::, 16:17:41:504, 16:17:41:746, 0, 0.242176, 1,  - , 15
1086437214040261070, 250, 16:17:41:864, 16:17:52:660, -7.75923, 10.7957, 0, 50, 8.11688e-05
1104006330081635263, seeds, 16:18:01:887, 16:18:27:615, 3.14663, 25.728, 0, 150, 0
1113997609004476165, near%4:02:03::, 16:17:37:103, 16:17:39:532, -3.08107e-13, 2.42842, 1,  - , 10.8371
1126588524728498078, culture, 16:17:44:424, 16:18:27:008, 0, 42.5836, 1, 100, 8.11688e-05
1126968259312353295, arrange, 16:17:41:981, 16:17:43:589, 0, 1.6079, 1,  - , 1
1133288255407897353, paracetamol, 16:18:05:613, 16:18:27:615, 2.17841, 22.0022, 1,  - ,  - 
1137316612392934427, execute, 16:17:42:454, 16:17:43:357, 0, 0.902677, 1,  - , 1
1138550651636205694, kawasaki, 16:18:26:854, 16:18:27:615, 2.41244, 0.760637, 0,  - ,  - 
1143626411370215669, food, 16:17:44:658, 16:18:08:626, 0, 23.9683, 1, 50, 8.11688e-05
1147771388395557930, a@ef2c30b1-cd89-4134-a5dc-de5c94a1bec0, 16:18:21:907, 16:18:26:702, 0, 4.79461, 1,  - , 1.33333
1152761789654009768, premier%2:36:00::, 16:17:42:572, 16:17:43:474, 0, 0.90186, 1,  - , 1
1153987369686549617, do%2:42:00::, 16:17:36:893, 16:17:43:589, 4.07792e-05, 6.69551, 1,  - , 57.004
1155948712839485660, ricinus, 16:18:01:887, 16:18:20:581, 0, 18.6939, 0,  - ,  - 
1159200031440903819, arthropods@f0a1cee5-8568-4298-bc6d-54510552df20, 16:17:44:929, 16:18:02:536, 0, 17.6062, 0,  - , 20.4547
1181959705405576793, 24,000, 16:17:52:258, 16:17:59:617, 0, 7.35923, 0, 50, 0
1188314305423843872, legs, 16:17:47:034, 16:18:16:965, 0, 29.9313, 1, 150, 0
1205344660495711876, not, 16:17:59:893, 16:18:11:913, 0, 12.0198, 1,  - ,  - 
1205854939101441614, colorless, 16:18:00:452, 16:18:27:615, 1.97337, 27.163, 1, 100, 0
1208215827386568889, joke%2:29:00::, 16:17:42:814, 16:17:43:242, 0, 0.427686, 1,  - , 0.5
1213070148471566782, were, 16:17:39:649, 16:17:54:787, -9.40643, 15.1383, 0, 100, 0.333477
1217737043142004148, northern, 16:17:38:706, 16:18:21:029, -5.85223e-10, 42.322, 1, 250, 3.0005
1225553673495138946, named, 16:18:24:618, 16:18:27:615, 7.08503, 2.99672, 0,  - ,  - 
1229272047869611013, fangs, 16:17:47:034, 16:18:05:056, 0, 18.0225, 0, 100, 0
1230484456261868096, somewhat, 16:17:37:674, 16:18:20:883, -6.4788e-09, 43.2086, 1, 100, 7.00086
1237441293469097150, protected.v-d@e8d2924e-5ad0-4cdd-8202-624315b254c4, 16:18:13:992, 16:18:15:515, -1.16274e-10, 1.52303, 1,  - , 1.41667
1249744502982225285, caffeine, 16:18:03:087, 16:18:12:350, 0, 9.26234, 1,  - ,  - 
1281657679213302483, even, 16:17:56:685, 16:18:24:328, 0, 27.6429, 1,  - ,  - 
1283332451704128969, coccinellids, 16:17:54:923, 16:18:27:615, 1.51389, 32.6924, 0,  - ,  - 
1297336434150684834, present_future, 16:17:37:103, 16:17:39:532, -0.475273, 2.42842, 0,  - , 29.8501
1328289741319624808, canful%1:23:00::, 16:18:17:400, 16:18:19:553, 0, 2.15304, 1,  - , 0.5
1341623456991850537, dragonflies, 16:17:44:424, 16:18:27:615, 0, 43.191, 0, 150, 8.11688e-05
1345961523404047977, recreational, 16:18:22:491, 16:18:27:615, 19.3195, 5.12344, 1,  - ,  - 
1347096728411260583, high, 16:18:04:211, 16:18:27:615, 10.3429, 23.4039, 1,  - ,  - 
1354459220485333199, whole%4:02:00::, 16:18:02:390, 16:18:19:553, 0, 17.1629, 1,  - , 1.5
1354872220123196599, doh%1:10:00::, 16:17:37:103, 16:17:39:768, -0.734958, 2.66528, 1,  - , 44.7774
1359156884549782020, have%2:30:01::, 16:18:14:603, 16:18:15:515, 0, 0.912674, 1,  - , 13.5
1367477221623553515, by%4:02:00::, 16:18:00:031, 16:18:00:031, 0.142175, 0, 1,  - , 4.64303
1369723995340843443, flying, 16:17:44:539, 16:18:02:536, 0, 17.9968, 1, 100, 8.11688e-05
1373014688906784695, bumblebee, 16:17:41:864, 16:17:54:787, -7.46877, 12.923, 1, 100, 0.833415
1380380350599174555, exoskeleton, 16:17:42:220, 16:17:59:893, 0, 17.6733, 1, 100, 8.11688e-05
1403346578519765763, highest, 16:17:59:617, 16:18:09:046, 0, 9.42868, 0, 50, 0
1413008761537874162, pressure%1:07:00::, 16:17:41:504, 16:17:41:746, 0, 0.242176, 1,  - , 14.5
1435780366968612670, medicine, 16:17:59:051, 16:18:27:615, 2.06484, 28.5643, 1,  - ,  - 
1443568345055269274, spawn%2:36:00::, 16:17:42:101, 16:17:43:474, 0, 1.373, 1,  - , 1.5
1447739678628417170, use, 16:17:52:528, 16:18:27:615, 35.5366, 35.087, 1,  - ,  - 
1488037960622220888, reverse, 16:18:22:815, 16:18:27:615, 18.7463, 4.79996, 1,  - ,  - 
1502891525357445923, away%4:02:02::, 16:18:00:031, 16:18:00:031, 0.142207, 0, 1,  - , 3.14307
1507861012427006814, orders, 16:17:48:952, 16:18:16:090, 0, 27.1376, 0,  - ,  - 
1515357112375318358, conclude, 16:17:59:617, 16:18:10:207, 0, 10.5904, 1,  - ,  - 
1515703047199472392, toxic, 16:18:00:452, 16:18:27:615, 6.98347, 27.163, 1,  - ,  - 
1517594385247747428, do%2:42:02::, 16:17:37:103, 16:17:39:768, -0.712909, 2.66528, 1,  - , 45.7774
1521472871701273762, atmospheric_pressure%1:19:00::, 16:17:41:504, 16:17:41:746, 0, 0.242176, 1,  - , 22
1526973818419818506, cratomastotermitidae, 16:17:57:980, 16:18:05:197, 0, 7.21702, 0, 50, 0
1527491720699907896, contains, 16:17:46:434, 16:18:19:847, 0, 33.4128, 0, 50, 0
1529727775402838194, structure, 16:17:55:208, 16:18:24:039, 0, 28.8317, 1,  - ,  - 
1530445570768476146, chelicerae, 16:17:47:034, 16:18:05:197, 0, 18.1633, 0,  - ,  - 
1530856754460728707, fulfil%2:42:00::, 16:17:41:981, 16:17:43:474, 0, 1.4927, 1,  - , 1
1538698962689516020, ut%1:10:00::, 16:17:37:103, 16:17:39:768, -0.712909, 2.66528, 1,  - , 12.503
1540168689956128968, socially, 16:17:45:532, 16:18:13:385, 0, 27.8528, 1, 50, 8.11688e-05
1543895582811534333, conditions, 16:18:27:008, 16:18:27:615, 2.16709, 0.60733, 1,  - ,  - 
1545666742732420520, however.e@39dffcc0-8675-430c-bdc7-8652745aa86c, 16:17:36:893, 16:17:39:078, -3.33119, 2.1851, 0,  - , 32.3899
1548783242841408792, element, 16:17:59:617, 16:18:27:615, 1.93614, 27.9978, 1, 150, 0
1551029005379048199, antagonist, 16:17:59:893, 16:18:24:039, 0, 24.1463, 1, 50, 0
1554763830950520275, ramp%2:42:00::, 16:17:42:814, 16:17:43:357, 0, 0.542707, 1,  - , 0.5
1559143987269818818, do%2:36:00::, 16:17:37:103, 16:17:39:768, -0.712909, 2.66528, 1,  - , 38.2774
1560486374877920295, optimise%2:29:00::, 16:17:42:814, 16:17:43:357, 0, 0.542707, 1,  - , 0.5
1561849396874448233, produces, 16:18:00:311, 16:18:09:046, 0, 8.73519, 0,  - ,  - 
1563892072754421711, wheat%1:20:00::, 16:18:27:308, 16:18:27:615, 1.21149e-08, 0.307062, 1,  - , 0.5
1567512908628355665, sugar, 16:18:01:343, 16:18:21:321, 0, 19.9781, 1, 100, 0
1600371128577556987, ,@8bbf4892-987a-4e20-90a4-7875e989dce8, 16:17:58:632, 16:18:15:813, 0, 17.1813, 1,  - , 2.02875
1606653942898253803, .@4a0d3170-06f0-4531-af54-430b09eb5091, 16:17:37:674, 16:18:26:547, 0, 48.8731, 0,  - , 9.61127
1622982429136162092, typical, 16:17:56:545, 16:18:27:464, 0, 30.9189, 1,  - ,  - 
1629155005771231379, belonging.v@bdd83c82-791e-445f-80b1-0241e2ceb15e, 16:18:08:763, 16:18:09:918, 4.61055e-09, 1.15539, 1,  - , 0.5
1635446043367157139, quinine, 16:18:01:343, 16:18:20:731, 0, 19.3879, 1,  - ,  - 
1639351177953154952, isoptera, 16:17:57:980, 16:18:05:056, 0, 7.07631, 0, 50, 0
1645300704651347998, predators, 16:17:38:967, 16:17:53:234, 0, 14.2668, 0, 150, 0.000143281
1654138184545024061, hugger_mugger%2:41:00::, 16:17:42:873, 16:17:43:357, 0, 0.483644, 1,  - , 0.5
1658251873777806888, body, 16:17:46:071, 16:18:13:385, 0, 27.314, 1, 50, 8.11688e-05
1660019973295667239, compound, 16:17:52:258, 16:17:59:754, 0, 7.49655, 1, 50, 0
1665345351077442645, states, 16:18:22:048, 16:18:27:615, 28.0196, 5.56678, 0,  - ,  - 
1672201103172135890, used, 16:17:44:658, 16:18:27:615, 49.3154, 42.9573, 1, 450, 8.11688e-05
1677558572733333171, colonised, 16:17:39:885, 16:17:57:538, -5.79663, 17.6539, 0, 50, 6.21118e-05
1681676255221310150, stingless, 16:17:45:532, 16:18:21:321, 0, 35.7893, 1, 50, 8.11688e-05
1713406697548465697, serve, 16:17:41:981, 16:17:43:474, 0, 1.4927, 1,  - , 1
1715669325254664977, extensor%1:08:00::, 16:17:58:493, 16:18:16:234, 0, 17.7408, 1,  - , 3.31296
1718952485772145085, the@af32a9ab-576e-463f-8794-5e4cc2549e01, 16:18:12:350, 16:18:15:666, 0, 3.31629, 1,  - , 1.33333
1720466348917853779, manage%2:41:02::, 16:17:36:893, 16:17:43:935, 0.00121761, 7.04175, 1,  - , 20.0058
1724463362848552762, bob%2:29:00::, 16:17:41:981, 16:17:43:589, 0, 1.6079, 1,  - , 1
1725000975837666100, order, 16:17:37:907, 16:18:11:203, 0.344224, 33.2962, 1, 200, 0.50057
1728922725932942288, related.v-d@79fa2eb9-54fd-4541-b84f-1f6730cb968c, 16:18:09:185, 16:18:09:776, -1.18984e-09, 0.590648, 1,  - , 2
1729771777658524696, cannibalism, 16:17:50:970, 16:18:12:056, 0, 21.0861, 1, 50, 0
1748740139400466136, at, 16:17:42:694, 16:18:27:008, 0, 44.3133, 1, 300, 8.11688e-05
1754924961182495143, behaviour.n-u@83a01717-8d31-4657-9b37-2cad1992099a, 16:18:21:029, 16:18:23:877, 0, 2.84825, 1,  - , 1
1758987939602746252, sentimentalize%2:29:00::, 16:17:42:814, 16:17:43:242, 0, 0.427687, 1,  - , 0.5
1769759311656560974, gas, 16:18:03:507, 16:18:12:495, 0, 8.9879, 1, 50, 0
1781114547456414043, breed%2:36:00::, 16:17:42:220, 16:17:43:589, 0, 1.36915, 1,  - , 1.5
1786366513320183910, lead%2:36:00::, 16:17:42:454, 16:17:43:357, 0, 0.902678, 1,  - , 1
1809438733846590287, animals, 16:18:03:797, 16:18:13:221, 0, 9.42347, 0,  - ,  - 
1812989693042441604, malleable, 16:18:23:548, 16:18:27:615, 11.4576, 4.06678, 0,  - ,  - 
1813877907577519463, exposure, 16:18:02:310, 16:18:08:763, 0, 6.4524, 1,  - ,  - 
1843204671893108518, carboniferous, 16:17:45:956, 16:18:05:477, 0, 19.521, 1, 100, 8.11688e-05
1860442332870584331, introduced, 16:17:57:122, 16:18:11:913, 0, 14.7906, 0,  - ,  - 
1864647128140858836, isotopes, 16:17:59:617, 16:18:27:615, 0.338923, 27.9978, 0, 50, 0
1870216846309171124, do, 16:17:36:893, 16:18:23:714, -1.04034e-08, 46.8206, 1, 50, 3241.48
1873405580618918137, mostly, 16:17:43:702, 16:18:05:197, 0, 21.4951, 1, 150, 8.11688e-05
1886179734241909836, nmda, 16:18:00:031, 16:18:10:772, 0.201637, 10.7402, 0,  - ,  - 
1902012341293727168, pincers, 16:17:56:545, 16:18:21:029, 0, 24.4833, 0,  - ,  - 
1916521338160392721, ketalar, 16:18:23:258, 16:18:27:615, 12.5418, 4.35669, 0,  - ,  - 
1923223076929552340, halictidae, 16:17:38:706, 16:18:21:321, -1.15764e-09, 42.6148, 0, 250, 1.66717
1934374109795885372, a_great_deal%4:02:00::, 16:18:08:344, 16:18:09:918, 6.10793e-09, 1.57441, 1,  - , 0.5
1936789172333059604, this.p@9dde6a66-3dd9-4dc8-ac50-52573e165ed0, 16:17:36:997, 16:18:16:527, 0, 39.53, 0,  - , 89.4711
1937648853860781981, pipe_up%2:32:00::, 16:17:42:572, 16:17:43:357, 0, 0.785214, 1,  - , 1
1940759717387053692, flowers, 16:17:41:746, 16:18:19:702, 0, 37.9555, 0, 100, 8.11688e-05
1942676198327501297, seen, 16:17:50:718, 16:18:27:615, 0, 36.8968, 0,  - ,  - 
1946309120514558824, stretch_forth%2:29:00::, 16:18:23:548, 16:18:24:328, 9.19021e-15, 0.780058, 1,  - , 12.5
1953474123859449717, acetaminophen, 16:18:27:308, 16:18:27:615, 2.14382, 0.307061, 1,  - ,  - 
1959029479061491357, ketamine, 16:17:59:893, 16:18:27:615, 12.7965, 27.7219, 1,  - ,  - 
1963091165040595300, withal%4:02:01::, 16:17:37:103, 16:17:39:768, -0.792414, 2.66528, 1,  - , 21.8068
1970239174827761911, .@027532ad-fb23-44c3-a5f7-42b2193c273d, 16:18:17:547, 16:18:19:702, 0, 2.15472, 1,  - , 1.33333
1979695730676886498, ancient, 16:17:39:532, 16:18:27:615, 1.49202e-10, 48.0833, 1, 250, 2.83348
1988906451665768167, their, 16:17:37:218, 16:18:27:615, 29.786, 50.397, 0, 400, 1.33428
1994244081237582837, and, 16:17:37:218, 16:18:27:615, 405.421, 50.397, 0, 3300, 14.3343
1996168453447135921, fourteen, 16:17:42:220, 16:17:59:617, -1.5828e-08, 17.3974, 1, 100, 2.33333
1999996971155178342, squeeze%2:41:01::, 16:17:41:504, 16:17:41:746, 0, 0.242177, 1,  - , 16
2047383967220183341, medications, 16:18:01:611, 16:18:21:463, 0, 19.8522, 0,  - ,  - 
2055119288381371471, colours, 16:17:42:994, 16:18:08:763, 0, 25.7684, 1, 100, 1
2057686107604503585, initiate%2:36:00::, 16:17:42:101, 16:17:43:589, 0, 1.4882, 1,  - , 1.5
2071755708810116256, best, 16:17:44:185, 16:18:05:695, 0.293658, 21.5107, 1, 100, 0
2082955333770653050, mantises, 16:17:39:649, 16:18:21:321, 0, 41.6721, 0, 250, 0.333477
2098621717923743298, acidic, 16:18:05:831, 16:18:27:615, 5.99613, 21.7837, 1, 100, 0
2098888286510620940, phytoplasmas, 16:17:43:820, 16:17:59:617, 0, 15.7969, 0, 50, 0
2099340778848858048, aposematic@5722282f-c44d-4dad-b1b5-efed1d9e6103, 16:18:20:433, 16:18:23:714, 0, 3.28126, 1,  - , 0.25
2100878958826593496, limbs, 16:17:37:218, 16:18:24:618, 0, 47.4003, 0, 150, 0.667612
2105702809161345549, fossils, 16:17:46:671, 16:18:16:823, 0, 30.1521, 0, 50, 0
2107491556283047433, discovered, 16:17:59:335, 16:18:27:008, 0, 27.6728, 0,  - ,  - 
2118405488796988307, hydraulic, 16:17:37:218, 16:18:19:993, 0, 42.7748, 1, 50, 2.83414
2135772026268168290, pressure%1:09:00::, 16:17:41:504, 16:17:41:746, 2.28643e-14, 0.242176, 1,  - , 14
2139824803190180099, pb, 16:18:00:170, 16:18:15:813, 0, 15.6431, 0, 50, 0
