TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 08:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1213070148471566782, were, 16:51:51:396, 16:52:09:496, 5.40703e-08, 18.0998, 0, 100, 0.000448062
1217737043142004148, northern, 16:51:50:586, 16:52:09:496, 16.2542, 18.9097, 1, 250, 0.333824
1229272047869611013, fangs, 16:51:58:605, 16:52:09:496, 6.35746, 10.8909, 0, 100, 0.000193237
1230484456261868096, somewhat, 16:51:49:527, 16:52:09:496, 0.289986, 19.969, 1, 100, 4.00038
1281657679213302483, even, 16:52:08:042, 16:52:09:496, 6.99551, 1.45403, 1,  - ,  - 
1283332451704128969, coccinellids, 16:52:06:263, 16:52:09:496, 21.8881, 3.23354, 0,  - ,  - 
1297336434150684834, present_future, 16:51:48:732, 16:52:09:496, 2.70317e-06, 20.7642, 0,  - , 8.06732
1341623456991850537, dragonflies, 16:51:56:061, 16:52:09:496, 19.6514, 13.4349, 0, 150, 0.000193237
1354872220123196599, doh%1:10:00::, 16:51:48:732, 16:51:51:168, -0.679723, 2.43585, 1,  - , 15.3
1369723995340843443, flying, 16:51:56:180, 16:52:09:496, 5.19731, 13.316, 1, 100, 7.66871e-05
1373014688906784695, bumblebee, 16:51:53:499, 16:52:09:496, 6.00611, 15.9973, 1, 100, 1.25019
1380380350599174555, exoskeleton, 16:51:53:865, 16:52:09:496, 14.6011, 15.6311, 1, 100, 7.66871e-05
1447739678628417170, use, 16:52:04:007, 16:52:09:496, 13.6081, 5.48913, 1,  - ,  - 
1507861012427006814, orders, 16:52:00:483, 16:52:09:496, 9.96509, 9.01316, 0,  - ,  - 
1517594385247747428, do%2:42:02::, 16:51:48:732, 16:51:49:068, -0.679725, 0.336019, 1,  - , 15.2996
1526973818419818506, cratomastotermitidae, 16:52:09:182, 16:52:09:496, 6.18299, 0.313625, 0,  - ,  - 
1527491720699907896, contains, 16:51:58:004, 16:52:05:112, 0.275367, 7.10826, 0, 50, 0.000193237
1529727775402838194, structure, 16:52:06:526, 16:52:09:496, 10.7507, 2.97046, 1,  - ,  - 
1530445570768476146, chelicerae, 16:51:58:605, 16:52:09:496, 7.13199, 10.8909, 0, 100, 0.000193237
1530856754460728707, fulfil%2:42:00::, 16:51:53:499, 16:51:54:711, 0, 1.21259, 1,  - , 1
1538698962689516020, ut%1:10:00::, 16:51:48:626, 16:51:55:247, 0.000976129, 6.62141, 1,  - , 19.0036
1540168689956128968, socially, 16:51:57:117, 16:52:05:244, 0.30465, 8.12714, 1, 50, 0.000193237
1559143987269818818, do%2:36:00::, 16:51:48:732, 16:51:51:281, -0.679725, 2.54905, 1,  - , 11.7996
1570813373529498099, 9.000000, 16:51:53:110, 16:51:53:617, 0, 0.506967, 0,  - , 0.70581
1622982429136162092, typical, 16:52:07:777, 16:52:09:496, 7.28828, 1.71873, 1,  - ,  - 
1639351177953154952, isoptera, 16:52:09:351, 16:52:09:496, 5.57472, 0.145352, 0,  - ,  - 
1645300704651347998, predators, 16:51:50:818, 16:52:09:496, 2.5203, 18.678, 0, 150, 0.000448068
1658251873777806888, body, 16:51:57:726, 16:52:02:121, 0.90293, 4.39455, 1, 50, 0.000193237
1660019973295667239, compound, 16:52:03:744, 16:52:09:496, 3.82693, 5.75236, 1,  - ,  - 
1672201103172135890, used, 16:51:56:297, 16:52:02:121, 0.86077, 5.82358, 1, 50, 0.000193237
1677558572733333171, colonised, 16:51:51:629, 16:51:55:825, -2.00522, 4.1959, 0, 50, 0.00019145
1681676255221310150, stingless, 16:51:57:117, 16:52:02:121, 0.855845, 5.00377, 1, 50, 0.000193237
1713406697548465697, serve, 16:51:53:499, 16:51:54:711, 0, 1.21259, 1,  - , 1
1715669325254664977, extensor%1:08:00::, 16:52:05:395, 16:52:07:331, 0.0293068, 1.9365, 1,  - , 2.53984
1720466348917853779, manage%2:41:02::, 16:51:48:732, 16:51:51:281, -0.679725, 2.54905, 1,  - , 15.2996
1724463362848552762, bob%2:29:00::, 16:51:53:499, 16:51:54:822, 0, 1.3237, 1,  - , 1.5
1725000975837666100, order, 16:51:49:752, 16:52:09:496, 4.52202, 19.7437, 1, 200, 0.00056918
1729771777658524696, cannibalism, 16:52:02:466, 16:52:09:496, 3.39936, 7.03017, 1,  - ,  - 
1748740139400466136, at, 16:51:54:356, 16:52:09:496, 19.9018, 15.14, 1, 250, 0.000193237
1786366513320183910, lead%2:36:00::, 16:51:53:617, 16:51:54:711, 0, 1.094, 1,  - , 0.5
1843204671893108518, carboniferous, 16:51:57:486, 16:52:09:496, 8.07284, 12.0096, 1, 100, 0.000193237
1860442332870584331, introduced, 16:52:08:343, 16:52:09:496, 12.6158, 1.15269, 0,  - ,  - 
1870216846309171124, do, 16:51:48:522, 16:52:09:496, 0.530208, 20.9739, 1, 50, 583.666
1873405580618918137, mostly, 16:51:55:359, 16:52:09:496, 7.90815, 14.1369, 1, 150, 0.000193237
1887616496322752329, Ss@d277f3b4-093b-4bff-bb75-923b938cf605, 16:51:53:110, 16:51:53:617, 3.47891e-09, 0.506968, 0,  - , 16.5
1902012341293727168, pincers, 16:52:07:777, 16:52:09:496, 7.52589, 1.71873, 0,  - ,  - 
1923223076929552340, halictidae, 16:51:50:586, 16:52:09:496, 15.7755, 18.9097, 0, 250, 1.75049
1937648853860781981, pipe_up%2:32:00::, 16:51:53:617, 16:51:54:711, 0, 1.094, 1,  - , 1
1940759717387053692, flowers, 16:51:53:382, 16:52:04:965, 0.00149491, 11.5834, 0, 100, 0.000193237
1942676198327501297, seen, 16:52:02:245, 16:52:09:496, 2.40405, 7.25123, 0,  - ,  - 
1963091165040595300, withal%4:02:01::, 16:51:48:732, 16:51:50:586, -2.2934, 1.85454, 1,  - , 5.27605
1979695730676886498, ancient, 16:51:51:396, 16:52:09:496, 6.80061, 18.0998, 1, 250, 0.667115
1988906451665768167, their, 16:51:48:842, 16:52:09:496, 47.6479, 20.6539, 0, 350, 1.00258
1994244081237582837, and, 16:51:48:842, 16:52:09:496, 262.895, 20.6539, 0, 2050, 5.66926
1996168453447135921, fourteen, 16:51:53:865, 16:52:09:496, 16.4914, 15.6311, 1, 100, 0
